ID,farmer_name,training_day,gender,registration,age,group_name,belong_to_cooperative,county,subcounty,ward,adopted_within_07_days,adopted_within_90_days,adopted_within_120_days,has_topic_trained_on,trainer,topics_list
ID_OLSP7B,FAR_fgmrztz,2024-01-04,Male,Ussd,Below 35,GRP_elmarzi,1,CNT_mggvna,SUB_sxusspx,WRD_faucaydw,0,0,0,0,['TRA_hyodnntj'],"[['Dairy Housing', 'Poultry Housing', 'Record Keeping In Dairy']]"
ID_21FHJ2,FAR_psdvuob,2024-01-04,Male,Manual,Above 35,GRP_vngvqfl,1,CNT_mggvna,SUB_sxusspx,WRD_qeiynxtw,0,0,0,0,['TRA_hyodnntj'],"[['Dairy Housing', 'Poultry Housing', 'Record Keeping In Dairy']]"
ID_U5D57B,FAR_bkeyapc,2024-01-04,Female,Ussd,Below 35,GRP_elmarzi,1,CNT_mggvna,SUB_sxusspx,WRD_faucaydw,0,0,0,0,['TRA_hyodnntj'],"[['Biosecurity In Poultry Farming', 'Calf Feeding', 'Dairy Housing', 'Feeding A Lactating Cow', 'Poultry Diseases And Biosecurity', 'Poultry Housing', 'Record Keeping In Dairy']]"
ID_8C8GOP,FAR_qikvbst,2024-01-04,Male,Ussd,Above 35,GRP_olpoyvt,1,CNT_mggvna,SUB_sxusspx,WRD_qeiynxtw,0,0,0,0,['TRA_hyodnntj'],"[['Biosecurity In Poultry Farming', 'Calf Feeding', 'Dairy Housing', 'Feeding A Lactating Cow', 'Milking Hygiene', 'Personal Protective Equipment (Ppe)', 'Poultry Diseases And Biosecurity', 'Poultry Housing', 'Record Keeping In Dairy']]"
ID_RMHDUP,FAR_jjjnyhd,2024-01-04,Female,Manual,Above 35,GRP_zecxjfz,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,['TRA_kkzpfdtu'],"[['Poultry Feeding'], ['Yara Maziwa Pro'], ['Poultry Management Practices'], ['How To Succeed In Breeding']]"
ID_G5ORTR,FAR_jlrxvgw,2024-01-04,Female,Ussd,Above 35,GRP_jupbedk,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],[['Microp+ Planting']]
ID_R23U64,FAR_ydhikqb,2024-01-04,Male,Ussd,Above 35,GRP_jupbedk,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],"[['Microp+ Planting'], ['Yara Maziwa Pro'], ['Poultry Management Practices'], ['How To Succeed In Breeding']]"
ID_7WGN5R,FAR_rnmacxh,2024-01-04,Female,Manual,Below 35,GRP_vngvqfl,1,CNT_mggvna,SUB_sxusspx,WRD_qeiynxtw,0,0,0,0,['TRA_hyodnntj'],"[['Dairy Housing', 'Poultry Housing', 'Record Keeping In Dairy']]"
ID_BUHDZT,FAR_qecwihl,2024-01-04,Female,Manual,Above 35,GRP_jupbedk,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],"[['How To Succeed In Breeding'], ['Poultry Management Practices'], ['Yara Maziwa Pro'], ['Microp+ Planting']]"
ID_J0K0AD,FAR_xpmqxtg,2024-01-04,Male,Manual,Above 35,GRP_hnpamif,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],[['Poultry Management Practices']]
ID_7ZXUVD,FAR_mpxjsen,2024-01-04,Male,Manual,Above 35,GRP_hnpamif,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],"[['Microp+ Planting'], ['How To Succeed In Breeding'], ['Yara Maziwa Pro']]"
ID_KTCN5A,FAR_ciwllis,2024-01-04,Female,Manual,Above 35,GRP_vngvqfl,1,CNT_mggvna,SUB_sxusspx,WRD_qeiynxtw,0,0,0,0,['TRA_hyodnntj'],"[['Dairy Housing', 'Poultry Housing', 'Record Keeping In Dairy']]"
ID_7HVC6W,FAR_mroyqbj,2024-01-04,Female,Ussd,Below 35,GRP_vdnijzg,1,CNT_mggvna,SUB_sxusspx,WRD_qeiynxtw,0,0,0,0,['TRA_hyodnntj'],"[['Dairy Housing', 'Milking Hygiene', 'Poultry Diseases And Biosecurity', 'Poultry Housing', 'Record Keeping In Dairy']]"
ID_ERBDLQ,FAR_kksesno,2024-01-04,Female,Manual,Above 35,GRP_vngvqfl,1,CNT_mggvna,SUB_sxusspx,WRD_qeiynxtw,0,0,0,0,['TRA_hyodnntj'],"[['Dairy Housing', 'Poultry Housing', 'Record Keeping In Dairy']]"
ID_OAZXBZ,FAR_zyjxfse,2024-01-04,Female,Ussd,Above 35,GRP_vdnijzg,1,CNT_mggvna,SUB_sxusspx,WRD_qeiynxtw,0,0,0,0,['TRA_hyodnntj'],"[['Biosecurity In Poultry Farming', 'Calf Feeding', 'Dairy Feed Management', 'Dairy Housing', 'Feeding A Lactating Cow', 'Milking Hygiene', 'Personal Protective Equipment (Ppe)', 'Poultry Diseases And Biosecurity', 'Poultry Feed And Water Management', 'Poultry Housing', 'Record Keeping In Dairy', 'Record Keeping In Poultry']]"
ID_7XCAHB,FAR_gyjuozz,2024-01-04,Male,Ussd,Above 35,GRP_hnpamif,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],"[['Microp+ Planting'], ['Poultry Management Practices'], ['How To Succeed In Breeding'], ['Yara Maziwa Pro']]"
ID_SBX7QO,FAR_bdihfgf,2024-01-04,Male,Ussd,Below 35,GRP_nbhirzh,0,CNT_lpotuu,SUB_ywivmgg,WRD_yyqhdtxn,0,0,0,0,['TRA_szrwyfzz'],"[['How To Succeed In Breeding', 'Microp+ Planting', 'Poultry Management Practices', 'Yara Maziwa Pro']]"
ID_ZLZYAR,FAR_jnaktri,2024-01-04,Male,Ussd,Above 35,GRP_vdnijzg,1,CNT_mggvna,SUB_sxusspx,WRD_qeiynxtw,0,0,0,0,['TRA_hyodnntj'],"[['Biosecurity In Poultry Farming', 'Calf Feeding', 'Dairy Feed Management', 'Dairy Housing', 'Feeding A Lactating Cow', 'Milking Hygiene', 'Personal Protective Equipment (Ppe)', 'Poultry Diseases And Biosecurity', 'Poultry Feed And Water Management', 'Poultry Housing', 'Record Keeping In Dairy', 'Record Keeping In Poultry']]"
ID_ETNEHL,FAR_bsfumff,2024-01-04,Male,Manual,Above 35,GRP_vngvqfl,1,CNT_mggvna,SUB_sxusspx,WRD_qeiynxtw,0,0,0,0,['TRA_hyodnntj'],"[['Dairy Housing', 'Poultry Housing', 'Record Keeping In Dairy']]"
ID_S2GBWD,FAR_yrbznxp,2024-01-04,Female,Ussd,Below 35,GRP_jupbedk,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],"[['Microp+ Planting'], ['Yara Maziwa Pro'], ['Poultry Management Practices'], ['How To Succeed In Breeding']]"
ID_EZ7O1A,FAR_ujqktqf,2024-01-04,Female,Manual,Above 35,GRP_zecxjfz,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,['TRA_kkzpfdtu'],"[['Poultry Feeding'], ['Yara Maziwa Pro'], ['Poultry Management Practices'], ['How To Succeed In Breeding']]"
ID_TJDL3J,FAR_eqpkako,2024-01-04,Female,Ussd,Above 35,GRP_hnpamif,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],"[['Microp+ Planting'], ['Poultry Management Practices'], ['How To Succeed In Breeding'], ['Yara Maziwa Pro']]"
ID_SZUCF9,FAR_mhlsjma,2024-01-04,Male,Manual,Above 35,GRP_vngvqfl,1,CNT_mggvna,SUB_sxusspx,WRD_qeiynxtw,0,0,0,0,['TRA_hyodnntj'],"[['Dairy Housing', 'Poultry Housing', 'Record Keeping In Dairy']]"
ID_KLT9DG,FAR_bomlnbf,2024-01-04,Female,Ussd,Above 35,GRP_wtalymr,0,CNT_yljqnl,SUB_jchavji,WRD_ewbkpzpx,0,0,0,1,['TRA_suiifsur'],"[['Poultry Feeding'], ['How To Succeed In Breeding'], ['Herd Health'], ['Poultry Management Practices']]"
ID_J6FKGU,FAR_xxlxlfr,2024-01-04,Female,Manual,Above 35,GRP_jupbedk,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],"[['How To Succeed In Breeding'], ['Poultry Management Practices'], ['Microp+ Planting']]"
ID_366VFO,FAR_grgztis,2024-01-04,Female,Manual,Above 35,GRP_jupbedk,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],[['Yara Maziwa Pro']]
ID_2WGUJL,FAR_kndpjfq,2024-01-04,Female,Manual,Above 35,GRP_olpoyvt,1,CNT_mggvna,SUB_sxusspx,WRD_qeiynxtw,0,0,0,0,['TRA_hyodnntj'],"[['Biosecurity In Poultry Farming', 'Calf Feeding', 'Dairy Feed Management', 'Dairy Housing', 'Feeding A Lactating Cow', 'Milking Hygiene', 'Personal Protective Equipment (Ppe)', 'Poultry Diseases And Biosecurity', 'Poultry Feed And Water Management', 'Poultry Housing', 'Record Keeping In Dairy', 'Record Keeping In Poultry']]"
ID_YV3KQ7,FAR_vwfpxuv,2024-01-04,Male,Ussd,Above 35,GRP_hnpamif,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],"[['Microp+ Planting'], ['Poultry Management Practices'], ['How To Succeed In Breeding'], ['Yara Maziwa Pro']]"
ID_H51EQV,FAR_hgtftct,2024-01-04,Female,Manual,Above 35,GRP_qkosapd,1,CNT_mggvna,SUB_sxusspx,WRD_qeiynxtw,0,0,0,0,['TRA_hyodnntj'],"[['Biosecurity In Poultry Farming', 'Calf Feeding', 'Dairy Feed Management', 'Dairy Housing', 'Feeding A Lactating Cow', 'Milking Hygiene', 'Personal Protective Equipment (Ppe)', 'Poultry Diseases And Biosecurity', 'Poultry Feed And Water Management', 'Poultry Housing', 'Record Keeping In Dairy', 'Record Keeping In Poultry']]"
ID_9WE6GM,FAR_xmwcqgg,2024-01-04,Male,Manual,Above 35,GRP_ldznymr,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],"[['Poultry Management Practices'], ['Yara Maziwa Pro'], ['Microp+ Planting']]"
ID_TQVCRV,FAR_yndbbwn,2024-01-04,Female,Manual,Above 35,GRP_jupbedk,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],"[['How To Succeed In Breeding'], ['Poultry Management Practices'], ['Yara Maziwa Pro'], ['Microp+ Planting']]"
ID_WWNZJB,FAR_yefjniy,2024-01-04,Female,Ussd,Above 35,GRP_hnpamif,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],"[['Microp+ Planting'], ['Poultry Management Practices'], ['How To Succeed In Breeding'], ['Yara Maziwa Pro']]"
ID_XS8CY6,FAR_sjbgpbm,2024-01-04,Female,Ussd,Above 35,GRP_kgvhdde,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,['TRA_kkzpfdtu'],"[['Poultry Feeding'], ['Yara Maziwa Pro'], ['Poultry Management Practices'], ['How To Succeed In Breeding']]"
ID_M0KJAC,FAR_cmpqeio,2024-01-04,Female,Ussd,Above 35,GRP_ceqkitf,1,CNT_mggvna,SUB_sxusspx,WRD_qeiynxtw,0,0,0,0,['TRA_hyodnntj'],"[['Biosecurity In Poultry Farming', 'Dairy Feed Management', 'Dairy Health Management', 'Dairy Housing', 'Diseases In Dairy Farming', 'Milking Hygiene', 'Personal Protective Equipment (Ppe)', 'Poultry Diseases And Biosecurity', 'Poultry Feed And Water Management', 'Poultry Health Management', 'Poultry Housing', 'Record Keeping In Dairy', 'Record Keeping In Poultry']]"
ID_4HS58T,FAR_yezxtcp,2024-01-04,Female,Ussd,Above 35,GRP_qkosapd,1,CNT_mggvna,SUB_sxusspx,WRD_qeiynxtw,0,0,0,0,['TRA_hyodnntj'],"[['Biosecurity In Poultry Farming', 'Calf Feeding', 'Dairy Feed Management', 'Dairy Housing', 'Feeding A Lactating Cow', 'Milking Hygiene', 'Personal Protective Equipment (Ppe)', 'Poultry Diseases And Biosecurity', 'Poultry Feed And Water Management', 'Poultry Housing', 'Record Keeping In Dairy', 'Record Keeping In Poultry']]"
ID_388O28,FAR_xwjzkol,2024-01-04,Female,Ussd,Above 35,GRP_wtalymr,0,CNT_yljqnl,SUB_jchavji,WRD_ewbkpzpx,0,0,0,1,['TRA_suiifsur'],"[['How To Succeed In Breeding'], ['Poultry Management Practices'], ['Herd Health'], ['Poultry Feeding']]"
ID_S49ZP0,FAR_wpzkilz,2024-01-04,Female,Manual,Above 35,GRP_elmarzi,1,CNT_mggvna,SUB_sxusspx,WRD_faucaydw,0,0,0,0,['TRA_hyodnntj'],"[['Dairy Housing'], ['Poultry Housing', 'Record Keeping In Dairy']]"
ID_MQCPBI,FAR_lajiaqm,2024-01-04,Female,Ussd,Above 35,GRP_kgvhdde,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,['TRA_kkzpfdtu'],[['Poultry Feeding']]
ID_A85VUF,FAR_ypzxdqm,2024-01-04,Female,Manual,Above 35,GRP_vngvqfl,1,CNT_mggvna,SUB_sxusspx,WRD_qeiynxtw,0,0,0,0,['TRA_hyodnntj'],"[['Dairy Housing', 'Poultry Housing', 'Record Keeping In Dairy']]"
ID_S3GD11,FAR_kmyzexa,2024-01-04,Female,Ussd,Above 35,GRP_hnpamif,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],"[['Microp+ Planting'], ['Poultry Management Practices'], ['How To Succeed In Breeding'], ['Yara Maziwa Pro']]"
ID_Z0A86Q,FAR_uytsgux,2024-01-04,Male,Manual,Above 35,GRP_olpoyvt,1,CNT_mggvna,SUB_sxusspx,WRD_qeiynxtw,0,0,0,0,['TRA_hyodnntj'],"[['Biosecurity In Poultry Farming', 'Calf Feeding', 'Dairy Feed Management', 'Dairy Housing', 'Feeding A Lactating Cow', 'Milking Hygiene', 'Personal Protective Equipment (Ppe)', 'Poultry Diseases And Biosecurity', 'Poultry Feed And Water Management', 'Poultry Housing', 'Record Keeping In Dairy', 'Record Keeping In Poultry']]"
ID_DMLI2R,FAR_mofuzrl,2024-01-04,Female,Ussd,Above 35,GRP_qkosapd,1,CNT_mggvna,SUB_sxusspx,WRD_qeiynxtw,0,0,0,0,['TRA_hyodnntj'],"[['Biosecurity In Poultry Farming', 'Calf Feeding', 'Dairy Feed Management', 'Dairy Housing', 'Feeding A Lactating Cow', 'Milking Hygiene', 'Personal Protective Equipment (Ppe)', 'Poultry Diseases And Biosecurity', 'Poultry Feed And Water Management', 'Poultry Housing', 'Record Keeping In Dairy', 'Record Keeping In Poultry']]"
ID_F4OKPL,FAR_rufstbq,2024-01-04,Male,Manual,Above 35,GRP_vngvqfl,1,CNT_mggvna,SUB_sxusspx,WRD_qeiynxtw,0,0,0,0,['TRA_hyodnntj'],"[['Dairy Housing', 'Poultry Housing', 'Record Keeping In Dairy']]"
ID_PD97CP,FAR_tymbrsg,2024-01-04,Female,Ussd,Above 35,GRP_ptpklma,0,CNT_yljqnl,SUB_jchavji,WRD_ewbkpzpx,0,0,0,1,['TRA_suiifsur'],"[['Herd Health'], ['Poultry Feeding'], ['How To Succeed In Breeding'], ['Poultry Management Practices']]"
ID_HD96A8,FAR_iempwjb,2024-01-04,Female,Ussd,Above 35,GRP_vdnijzg,1,CNT_mggvna,SUB_sxusspx,WRD_qeiynxtw,0,0,0,0,['TRA_hyodnntj'],"[['Dairy Housing', 'Poultry Housing', 'Record Keeping In Dairy']]"
ID_ULKSAT,FAR_eigptdm,2024-01-04,Male,Ussd,Above 35,GRP_hnpamif,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],"[['Microp+ Planting'], ['Poultry Management Practices'], ['How To Succeed In Breeding'], ['Yara Maziwa Pro']]"
ID_BOAJJ0,FAR_lprfkua,2024-01-04,Female,Manual,Above 35,GRP_olpoyvt,1,CNT_mggvna,SUB_sxusspx,WRD_qeiynxtw,0,0,0,0,['TRA_hyodnntj'],"[['Biosecurity In Poultry Farming', 'Calf Feeding', 'Dairy Housing', 'Feeding A Lactating Cow', 'Poultry Housing', 'Record Keeping In Dairy']]"
ID_ZYOWE4,FAR_pgwpyzq,2024-01-04,Female,Ussd,Above 35,GRP_kgvhdde,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,['TRA_kkzpfdtu'],"[['Poultry Feeding'], ['Yara Maziwa Pro'], ['Poultry Management Practices'], ['How To Succeed In Breeding']]"
ID_MJ72WS,FAR_ecjadza,2024-01-04,Female,Manual,Above 35,GRP_olpoyvt,1,CNT_mggvna,SUB_sxusspx,WRD_qeiynxtw,0,0,0,0,['TRA_hyodnntj'],"[['Biosecurity In Poultry Farming', 'Calf Feeding', 'Dairy Feed Management', 'Dairy Housing', 'Feeding A Lactating Cow', 'Milking Hygiene', 'Personal Protective Equipment (Ppe)', 'Poultry Diseases And Biosecurity', 'Poultry Feed And Water Management', 'Poultry Housing', 'Record Keeping In Dairy', 'Record Keeping In Poultry']]"
ID_GYPJU8,FAR_imtbxbe,2024-01-05,Female,Manual,Above 35,GRP_qxwdejk,0,CNT_yljqnl,SUB_forsajb,WRD_jcidqrbp,0,0,0,1,['TRA_suiifsur'],[['Poultry Management Practices']]
ID_ORCHOB,FAR_hqdjmxv,2024-01-05,Male,Ussd,Above 35,GRP_qqdygxx,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],"[['Herd Health'], ['Causes Of Infertility In Dairy'], ['Poultry Management Practices']]"
ID_PQB6HD,FAR_mlggitb,2024-01-05,Male,Ussd,Above 35,GRP_hxmsxdx,0,CNT_mggvna,SUB_sxusspx,WRD_jeznoqyg,0,0,0,0,['TRA_hyodnntj'],"[['Biosecurity In Poultry Farming', 'Calf Feeding', 'Dairy Feed Management', 'Dairy Housing', 'Feeding A Lactating Cow', 'Milking Hygiene', 'Personal Protective Equipment (Ppe)', 'Poultry Diseases And Biosecurity', 'Poultry Housing', 'Record Keeping In Dairy', 'Record Keeping In Poultry']]"
ID_RFEKTE,FAR_xyrkgbr,2024-01-05,Female,Ussd,Below 35,GRP_idfkgfc,0,CNT_mggvna,SUB_sxusspx,WRD_vwitnmkx,0,0,0,0,['TRA_hyodnntj'],"[['Dairy Housing', 'Poultry Housing', 'Record Keeping In Dairy']]"
ID_FPCY4Z,FAR_wdhquhk,2024-01-05,Female,Ussd,Above 35,GRP_idfkgfc,0,CNT_mggvna,SUB_sxusspx,WRD_vwitnmkx,0,0,0,0,['TRA_hyodnntj'],"[['Dairy Housing', 'Poultry Housing', 'Record Keeping In Dairy']]"
ID_8Q7ZMQ,FAR_lnauuqo,2024-01-05,Female,Ussd,Above 35,GRP_idfkgfc,0,CNT_mggvna,SUB_sxusspx,WRD_vwitnmkx,0,0,0,0,['TRA_hyodnntj'],[['Dairy Housing']]
ID_GUL2V9,FAR_kkztwko,2024-01-05,Female,Ussd,Above 35,GRP_qqdygxx,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],[['Herd Health']]
ID_OCKANX,FAR_dbizbxy,2024-01-05,Female,Manual,Above 35,GRP_gjgmhzt,0,CNT_rihpna,SUB_kzfscqo,WRD_yktslafp,0,0,0,1,['TRA_ubcgvofe'],[['Unga Feed For Layers']]
ID_90Y3TE,FAR_uhtcazp,2024-01-05,Male,Ussd,Above 35,GRP_hxmsxdx,0,CNT_mggvna,SUB_sxusspx,WRD_jeznoqyg,0,0,0,0,['TRA_hyodnntj'],"[['Dairy Housing', 'Poultry Housing', 'Record Keeping In Dairy']]"
ID_9ZO8BS,FAR_fmvfrcf,2024-01-05,Male,Ussd,Below 35,GRP_qqdygxx,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],"[['Herd Health'], ['Causes Of Infertility In Dairy'], ['Poultry Management Practices']]"
ID_Y6EGL3,FAR_btaratx,2024-01-05,Female,Ussd,Below 35,GRP_idfkgfc,0,CNT_mggvna,SUB_sxusspx,WRD_vwitnmkx,0,0,0,0,['TRA_hyodnntj'],[['Dairy Housing']]
ID_19U73X,FAR_adtwxyu,2024-01-05,Male,Manual,Above 35,GRP_bokardz,1,CNT_fhdsoy,SUB_mdyljqn,WRD_atkhhvon,0,0,0,0,['TRA_rkvyofbh'],"[['Biosecurity In Poultry Farming', 'Calf Feeding', 'Dairy Housing', 'Feeding A Lactating Cow', 'Kienyeji Poultry Feeds', 'Poultry Housing', 'Record Keeping In Dairy']]"
ID_82RT5H,FAR_tdbwbfk,2024-01-05,Female,Manual,Above 35,GRP_qxwdejk,0,CNT_yljqnl,SUB_forsajb,WRD_jcidqrbp,0,0,0,1,['TRA_suiifsur'],"[['Poultry Management Practices'], ['Herd Health'], ['Poultry Feeding']]"
ID_KW19DM,FAR_eqojqqi,2024-01-05,Male,Manual,Above 35,GRP_fiduryr,0,CNT_fhdsoy,SUB_mdyljqn,WRD_atkhhvon,0,0,0,1,['TRA_rkvyofbh'],"[['Kienyeji Poultry Feeds'], ['Record Keeping In Dairy'], ['Dairy Housing'], ['Poultry Housing']]"
ID_OL01OP,FAR_stgmrqv,2024-01-05,Female,Ussd,Below 35,GRP_hxmsxdx,0,CNT_mggvna,SUB_sxusspx,WRD_jeznoqyg,0,0,0,0,['TRA_hyodnntj'],"[['Dairy Feed Management', 'Dairy Housing', 'Poultry Housing', 'Record Keeping In Dairy', 'Record Keeping In Poultry']]"
ID_SKB8SI,FAR_dfyzpix,2024-01-05,Female,Ussd,Above 35,GRP_idfkgfc,0,CNT_mggvna,SUB_sxusspx,WRD_vwitnmkx,0,0,0,0,['TRA_hyodnntj'],"[['Dairy Housing', 'Poultry Housing', 'Record Keeping In Dairy']]"
ID_S71Q9S,FAR_ecxlals,2024-01-05,Male,Ussd,Above 35,GRP_vhdnggo,0,CNT_mggvna,SUB_sxusspx,WRD_jeznoqyg,0,0,0,0,['TRA_hyodnntj'],"[['Biosecurity In Poultry Farming', 'Calf Feeding', 'Dairy Housing', 'Feeding A Lactating Cow', 'Milking Hygiene', 'Personal Protective Equipment (Ppe)', 'Poultry Diseases And Biosecurity', 'Poultry Housing', 'Record Keeping In Dairy']]"
ID_9V8TN8,FAR_ysdrxrf,2024-01-05,Female,Ussd,Above 35,GRP_hxmsxdx,1,CNT_mggvna,SUB_sxusspx,WRD_jeznoqyg,0,0,0,0,['TRA_hyodnntj'],"[['Dairy Feed Management', 'Dairy Housing', 'Poultry Housing', 'Record Keeping In Dairy', 'Record Keeping In Poultry']]"
ID_RG2CWJ,FAR_khvlwgq,2024-01-05,Male,Manual,Above 35,GRP_qqdygxx,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],"[['Poultry Management Practices'], ['Causes Of Infertility In Dairy'], ['Herd Health']]"
ID_5Y31JA,FAR_llzjsbz,2024-01-05,Female,Ussd,Above 35,GRP_bokardz,1,CNT_fhdsoy,SUB_mdyljqn,WRD_atkhhvon,0,0,0,1,['TRA_rkvyofbh'],"[['Biosecurity In Poultry Farming', 'Calf Feeding', 'Dairy Feed Management', 'Feeding A Lactating Cow', 'How To Feed Kienyeji Chicken For Meat', 'Poultry Feed And Water Management', 'Poultry Housing', 'Record Keeping In Poultry', 'Transition Cow Management- Care For Your Cow 3 Weeks Before And After Calving'], ['Poultry Housing']]"
ID_YQXGIK,FAR_fjmpnpb,2024-01-05,Female,Manual,Above 35,GRP_fiduryr,1,CNT_fhdsoy,SUB_mdyljqn,WRD_atkhhvon,0,0,0,1,['TRA_rkvyofbh'],"[['Dairy Housing', 'Kienyeji Poultry Feeds', 'Record Keeping In Dairy'], ['Kienyeji Poultry Feeds'], ['Record Keeping In Dairy'], ['Dairy Housing']]"
ID_CLAWSR,FAR_riaurno,2024-01-05,Female,Ussd,Above 35,GRP_idfkgfc,0,CNT_mggvna,SUB_sxusspx,WRD_vwitnmkx,0,0,0,0,['TRA_hyodnntj'],"[['Dairy Housing', 'Poultry Housing', 'Record Keeping In Dairy']]"
ID_N0ZCPX,FAR_xmexwja,2024-01-05,Female,Manual,Above 35,GRP_gjgmhzt,0,CNT_rihpna,SUB_kzfscqo,WRD_yktslafp,0,0,0,1,['TRA_ubcgvofe'],"[['Dairy Health', 'Hygiene And Feeds']]"
ID_185TBX,FAR_nbplaqj,2024-01-05,Female,Ussd,Above 35,GRP_idfkgfc,0,CNT_mggvna,SUB_sxusspx,WRD_vwitnmkx,0,0,0,0,['TRA_hyodnntj'],"[['Dairy Housing', 'Poultry Housing', 'Record Keeping In Dairy']]"
ID_I0IQO4,FAR_ldjwbww,2024-01-05,Female,Ussd,Above 35,GRP_qqdygxx,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],"[['Herd Health'], ['Herd Health'], ['Herd Health'], ['Causes Of Infertility In Dairy'], ['Causes Of Infertility In Dairy'], ['Causes Of Infertility In Dairy'], ['Poultry Management Practices'], ['Poultry Management Practices'], ['Poultry Management Practices']]"
ID_0QIEPF,FAR_bgslkpg,2024-01-05,Male,Ussd,Above 35,GRP_hxmsxdx,0,CNT_mggvna,SUB_sxusspx,WRD_jeznoqyg,0,0,0,0,['TRA_hyodnntj'],"[['Dairy Housing', 'Poultry Housing', 'Record Keeping In Dairy']]"
ID_OBJW8Z,FAR_pqbfeou,2024-01-05,Male,Manual,Above 35,GRP_aozexrf,0,CNT_fhdsoy,SUB_mdyljqn,WRD_atkhhvon,0,0,0,0,['TRA_rkvyofbh'],"[['Benfits Of Sistema Biogas', 'Biosecurity In Poultry Farming', 'Calf Feeding', 'Dairy Feed Management', 'Dairy Housing', 'Feeding A Lactating Cow', 'How To Feed Kienyeji Chicken For Meat', 'How To Manage Pest And Diseases At Harvesting Stage.', 'How To Rear A Calf With Unga Products', 'Importance Of Vaccinations And Record', 'Kienyeji Poultry Feeds', 'Livestock Management Practices..', 'Pest And Disease Management In Maize And Beans', 'Poultry Feed And Water Management', 'Poultry Housing', 'Record Keeping In Dairy', 'Record Keeping In Poultry', 'Successfull Breeding With Crv', 'Transition Cow Management- Care For Your Cow 3 Weeks Before And After Calving', 'Weed Management In Maize And Beans']]"
ID_EJZCYJ,FAR_lxzgcxb,2024-01-05,Female,Manual,Above 35,GRP_ppssmzv,1,CNT_fhdsoy,SUB_mdyljqn,WRD_atkhhvon,0,0,0,1,['TRA_rkvyofbh'],"[['Dairy Feed Management', 'Dairy Housing', 'How To Feed Kienyeji Chicken For Meat', 'How To Rear A Calf With Unga Products', 'Kienyeji Poultry Feeds', 'Poultry Feed And Water Management', 'Poultry Housing', 'Record Keeping In Dairy', 'Record Keeping In Poultry', 'Transition Cow Management- Care For Your Cow 3 Weeks Before And After Calving'], ['Kienyeji Poultry Feeds'], ['Record Keeping In Dairy'], ['Dairy Housing'], ['Poultry Housing']]"
ID_CO66TT,FAR_yhbsqii,2024-01-05,Female,Manual,Above 35,GRP_qxwdejk,0,CNT_yljqnl,SUB_forsajb,WRD_jcidqrbp,0,0,0,1,['TRA_suiifsur'],"[['Poultry Management Practices'], ['Herd Health'], ['Poultry Feeding']]"
